campaign_id,date,channel,region,device_type,audience_segment,campaign_objective,impressions,clicks,ctr_pct,spend_usd,conversions,conversion_rate_pct,bounce_rate_pct,session_duration_sec,audience_age,ad_quality_score,revenue_usd
C02247,30-01-2024,Video,East,Tablet,Gen Z,App Installs,268878,10388,3.86,26118.27,167,1.61,35.25,283,28,7.12,20977.6
C02248,19-05-2024,Search,East,CTV,Millennials,Traffic,107490,5081,4.73,8702.12,301,5.92,68.42,150,27,6.5,14200.66
C02249,10-04-2025,Video,Central,CTV,Gen X,Awareness,231284,8261,3.57,10756.72,174,2.11,36.96,193,31,5.92,13549.29
C02250,18-04-2024,Video,East,Tablet,Gen Z,Awareness,251757,6956,2.76,7662.87,415,5.97,44.6,176,39,5.87,37038.84
C02251,14-05-2025,Affiliate,West,CTV,Millennials,Leads,137119,4386,3.2,2138.97,201,4.58,45.69,138,35,7.6,28149.6
C02252,16-04-2024,Social,West,Desktop,Gen X,App Installs,177395,5213,2.94,6669.27,163,3.13,41.21,229,51,7.31,15554.48
C02253,07-06-2025,Email,West,CTV,Gen Z,Awareness,70995,3232,4.55,865.35,103,3.19,82.6,218,27,7.13,10903.1
C02254,18-08-2025,Affiliate,South,Mobile,Millennials,Awareness,70554,1045,1.48,421.03,34,3.25,55.3,106,43,8.57,2786.79
C02255,06-01-2025,Search,North,Tablet,Millennials,Awareness,140752,6519,4.63,11874.43,173,2.65,52.29,98,37,9.97,16743.93
C02256,22-05-2025,Email,North,Tablet,Millennials,App Installs,51710,1677,3.24,888.78,93,5.55,62.25,233,43,7.46,10890.4
C02257,28-09-2025,Affiliate,West,CTV,Boomers,Awareness,105038,1734,1.65,1105.3,69,3.98,56.56,96,39,7.95,8477.57
C02258,19-01-2024,Social,East,CTV,Millennials,Traffic,89000,2915,3.28,3672.55,155,5.32,48.6,162,34,9.7,16585.83
C02259,25-02-2024,Social,East,Tablet,Gen X,Awareness,97507,2616,2.68,2099.22,157,6,44.68,123,35,3.12,14967.84
C02260,07-11-2025,Search,South,CTV,Gen X,Traffic,96625,4495,4.65,11297.34,350,7.79,77.96,242,35,5.5,35457.84
C02261,09-12-2024,Social,East,Mobile,Millennials,Traffic,103657,3133,3.02,3167.38,96,3.06,64.11,10,23,8.24,8102.54
C02262,20-08-2025,Display,West,Desktop,Gen Z,Sales,233947,1398,0.6,1365.31,52,3.72,35.98,276,32,7.8,2776.1
C02263,16-12-2024,Video,East,Mobile,Millennials,Leads,3683799,265117,7.2,528513.7,29847,11.26,59.13,214,43,8.91,881281.98
C02264,10-08-2025,Search,South,Mobile,Gen X,Sales,176914,9118,5.15,8839.71,416,4.56,12.07,71,36,6.44,33161.91
C02265,27-04-2025,Email,North,CTV,Millennials,Sales,63687,2081,3.27,20,5,0.24,46.67,167,30,8.43,529.49
C02266,11-01-2025,Search,North,Mobile,Gen X,Traffic,106377,6032,5.67,7585.05,264,4.38,53.58,50,33,7.25,24543.56
C02267,21-04-2025,Email,Central,Desktop,Millennials,Awareness,35356,1022,2.89,727.37,144,14.09,59.61,105,41,6.13,4985.81
C02268,14-11-2024,Search,East,Tablet,Boomers,Sales,143215,7048,4.92,9623.03,545,7.73,39.95,153,18,7.55,44771.53
C02269,17-11-2024,Affiliate,East,Tablet,Boomers,Leads,53933,1148,2.13,1524.83,58,5.05,74.09,168,41,7.46,5537.64
C02270,22-10-2025,Display,West,Mobile,Gen X,Leads,142920,389,0.27,229.3,8,2.06,76.58,140,34,10,1309.85
C02271,29-08-2024,Affiliate,East,CTV,Gen Z,Leads,76443,556,0.73,706.61,17,3.06,39.23,108,35,6.77,2279.59
C02272,12-02-2025,Affiliate,Central,Mobile,Millennials,Sales,80640,1328,1.65,810.69,26,1.96,27.42,109,45,8.35,2787.77
C02273,04-02-2024,Social,South,Tablet,Boomers,Awareness,98872,3238,3.27,4063.04,94,2.9,52.83,119,19,5.51,5775.69
C02274,21-02-2024,Social,Central,CTV,Gen X,Traffic,109767,2180,1.99,1684.92,75,3.44,66.03,150,40,6.88,6175.64
C02275,16-11-2025,Affiliate,North,Desktop,Boomers,Awareness,73928,1189,1.61,1195.38,26,2.19,39.14,74,43,7.67,1771.89
C02276,27-06-2024,Display,Central,CTV,Millennials,Leads,208915,1786,0.85,2335.23,23,1.29,52.41,144,27,10,3132.75
C02277,13-04-2024,Affiliate,East,Tablet,Boomers,App Installs,104124,1500,1.44,1362.25,46,3.07,60.2,169,49,8.33,3532.3
C02278,10-04-2024,Video,East,Tablet,Millennials,Awareness,237815,6168,2.59,8089.06,169,2.74,16.25,180,37,5.47,12530.18
C02279,26-07-2024,Email,Central,Tablet,Gen Z,Sales,35272,1015,2.88,522.49,87,8.57,77.83,201,18,7.33,8507.62
C02280,22-06-2025,Video,Central,Tablet,Gen X,Awareness,198469,5986,3.02,3414.44,332,5.55,58.05,105,33,7.03,14298.66
C02281,29-09-2025,Search,West,Desktop,Boomers,Traffic,174218,9774,5.61,17107.28,507,5.19,,291,41,5.44,32326.92
C02282,15-04-2025,Email,East,Desktop,Gen X,Sales,53449,2302,4.31,1455.29,,6.43,69.85,240,56,5.26,10173.37
C02283,06-04-2025,Display,North,Tablet,Gen Z,Sales,188098,2023,1.08,1411.34,49,2.42,28.8,91,37,5.97,4543.88
C02284,15-10-2024,Search,South,Tablet,Gen Z,Awareness,117734,4766,4.05,7595.97,550,11.54,63.38,154,45,9.11,35919.91
C02285,07-10-2024,Video,East,Mobile,Boomers,Leads,231803,7304,3.15,19125.16,288,3.94,64.16,159,27,10,29409.26
C02286,30-07-2024,Affiliate,North,Mobile,Gen X,Traffic,71819,1385,1.93,832.62,54,3.9,32.89,100,30,5.79,3606.19
C02287,09-06-2025,Display,East,Desktop,Gen Z,Leads,144918,2050,1.41,1740.29,103,5.02,35.77,116,39,6.89,9684.16
C02288,21-02-2024,Social,South,CTV,Gen Z,Leads,108368,2090,1.93,1612.96,19,0.91,34.37,64,37,6.85,1877.35
C02289,17-02-2025,Social,North,CTV,Gen X,Traffic,97314,1895,1.95,2375.62,127,6.7,40.43,107,29,8.52,8878.36
C02290,05-01-2024,Affiliate,West,CTV,Boomers,Awareness,119680,3517,2.94,2670.41,29,0.82,43.64,219,21,7.47,2167.85
C02291,21-04-2025,Display,East,Tablet,Millennials,App Installs,155386,1906,1.23,1619.56,121,6.35,42.91,113,21,5.21,19282.87
C02292,27-12-2025,Video,East,Desktop,Millennials,Leads,164781,5226,3.17,11538.99,195,3.73,54.89,243,28,7.01,18176.53
C02293,17-03-2024,Social,West,Desktop,Gen X,Leads,102866,2403,2.34,3046.07,58,2.41,43.04,153,25,4.76,5779.09
C02294,08-09-2025,Search,East,CTV,Millennials,Sales,167632,7308,4.36,10527.87,332,4.54,61.2,183,42,4.82,29338.69
C02295,03-10-2025,Video,North,Desktop,Boomers,Leads,179399,2778,1.55,2565.82,,0.07,51.41,15,29,9.22,568.96
C02296,07-12-2024,Email,East,CTV,Gen X,Sales,91469,3494,3.82,2658.49,204,5.84,54.14,336,37,4.8,16751.36
C02297,11-11-2024,Video,West,CTV,Boomers,Awareness,252221,6638,2.63,13046.11,259,3.9,69.93,155,27,9.96,31672.16
C02298,08-04-2025,Email,North,CTV,Gen Z,Traffic,64060,1778,2.78,644.97,113,6.36,37.88,233,24,4.85,11607.88
C02299,23-09-2024,Email,East,Desktop,Gen X,Traffic,34677,593,1.71,342,35,5.9,51.18,236,48,8.16,1892.29
C02300,04-12-2024,Email,Central,Tablet,Gen Z,Sales,76055,5113,6.72,2467.94,429,8.39,58.97,168,49,8.29,15784.17
C02301,03-06-2025,Social,West,Mobile,Boomers,App Installs,79870,1833,2.29,2152.97,36,1.96,27.55,146,30,5.69,2769.4
C02302,26-08-2024,Video,North,Mobile,Gen Z,Leads,249898,10052,4.02,13277.9,82,0.82,42.48,189,18,7.37,7160.59
C02303,02-12-2025,Affiliate,North,Tablet,Gen Z,Leads,104905,607,0.58,521.6,17,2.8,43.58,174,46,7.05,1452.13
C02304,13-05-2025,Email,West,Tablet,Gen Z,Awareness,45400,807,1.78,285.56,48,5.95,67.4,205,38,6.16,2461.07
C02305,06-02-2025,Affiliate,Central,Mobile,Millennials,App Installs,100920,1115,1.1,839.02,26,2.33,14.58,226,33,7.49,1962.33
C02306,22-10-2024,Social,Central,CTV,Millennials,Traffic,124386,2850,2.29,4304.57,129,4.53,56.87,200,38,5.85,11012.84
C02307,12-03-2025,Affiliate,South,Tablet,Gen X,Awareness,156338,3286,2.1,2314.67,176,5.36,76.8,157,26,6.25,10029.92
C02308,19-12-2025,Video,Central,Desktop,Gen Z,Awareness,217357,6141,2.83,10545.39,349,5.68,55.79,269,36,6.84,34400.78
C02309,01-06-2025,Search,South,Mobile,Gen Z,Traffic,149871,5798,3.87,11655.95,200,3.45,54.13,57,30,7.04,18802.99
C02310,14-06-2025,Social,North,CTV,Gen Z,App Installs,125813,2628,2.09,3388.91,82,3.12,40.69,83,20,,8796.01
C02311,22-12-2024,Video,West,Mobile,Gen Z,Leads,235174,6036,2.57,10255.02,304,5.04,58.02,181,28,6.65,14093.64
C02312,17-11-2024,Video,West,Desktop,Millennials,App Installs,241124,6900,2.86,6893.71,262,3.8,28.44,199,34,6.82,22468.29
C02313,01-04-2025,Display,Central,CTV,Gen Z,Sales,94035,1271,1.35,984.8,59,4.64,8.61,38,28,9.01,6230.9
C02314,19-08-2025,Social,North,Desktop,Millennials,Traffic,114828,2288,1.99,1696.8,124,5.42,79.21,197,47,5.78,8008.22
C02315,31-08-2024,Social,Central,Desktop,Boomers,Sales,144343,3557,2.46,3431.31,273,7.68,55.82,169,40,5.85,28193
C02316,27-07-2025,Display,East,Mobile,Boomers,Leads,200097,1463,0.73,854.88,44,3.01,22.89,154,36,9.67,4131.1
C02317,09-05-2025,Affiliate,East,CTV,Boomers,Awareness,80760,1535,1.9,521.51,58,3.78,20.16,140,35,9.42,5412.5
C02318,08-09-2025,Video,West,CTV,Millennials,Awareness,199974,2465,1.23,3248.89,183,7.42,45.2,147,42,8.53,9991.92
C02319,22-12-2025,Display,West,Mobile,Boomers,Awareness,230652,3084,1.34,3606.19,95,3.08,42.4,208,29,5.65,7700.66
C02320,16-01-2024,Email,East,Mobile,Boomers,Awareness,78414,2991,3.81,1684.54,,3.64,54.02,147,30,6.87,10453.02
C02321,01-02-2024,Display,South,CTV,Boomers,Leads,127925,1407,1.1,202.63,0,0,60.99,227,30,7.96,0
C02322,03-02-2025,Search,South,Tablet,Millennials,Leads,121502,5843,4.81,9896.87,415,7.1,57.71,101,25,7.61,25873.09
C02323,10-04-2025,Affiliate,Central,CTV,Gen Z,Traffic,92352,1386,1.5,1570.48,20,1.44,23.92,146,28,4.93,2064.87
C02324,21-10-2025,Affiliate,South,Tablet,Gen X,Sales,41119,1076,2.62,878.6,35,3.25,66.16,214,48,9.37,2335.09
C02325,30-12-2025,Affiliate,South,Tablet,Gen X,Sales,126668,4104,3.24,3244.16,0,0,80.35,140,27,8.9,0
C02326,15-02-2025,Search,West,CTV,Boomers,App Installs,126899,5679,4.48,10609.72,377,6.64,46.44,279,42,6.14,31728.11
C02327,13-03-2025,Affiliate,South,Tablet,Millennials,Leads,119570,1731,1.45,1702.84,100,5.78,59.45,5,45,9.39,11768.97
C02328,21-07-2024,Email,Central,Tablet,Boomers,Awareness,52057,2137,4.11,826.78,95,4.45,69.97,64,33,6.44,6656.48
C02329,15-11-2024,Search,North,Desktop,Millennials,Awareness,100459,4748,4.73,6565.22,385,8.11,,231,25,4.89,37010.73
C02330,16-08-2025,Affiliate,North,CTV,Boomers,Leads,71406,1370,1.92,1459,76,5.55,,194,37,6.77,6622.97
C02331,11-12-2024,Social,South,Mobile,Millennials,Sales,124428,2145,1.72,1956.21,148,6.9,57.96,152,28,7.72,12097.18
C02332,17-11-2024,Video,North,Mobile,Gen X,Awareness,216617,10660,4.92,11162.93,108,1.01,37.65,164,36,7.11,5886.52
C02333,17-01-2025,Search,North,CTV,Gen X,App Installs,84955,5751,6.77,11860.65,430,7.48,60.37,237,34,3.7,43553.77
C02334,22-03-2024,Affiliate,North,Desktop,Gen X,Awareness,132607,2269,1.71,1276.23,27,1.19,63.46,133,24,8.38,1780.73
C02335,14-08-2024,Affiliate,West,CTV,Millennials,App Installs,105634,1992,1.89,2394.78,94,4.72,64.72,305,34,8.33,4351.11
C02336,04-07-2024,Email,South,Desktop,Gen X,Sales,62224,2239,3.6,1717.04,227,10.14,63.57,131,34,4.53,8459.65
C02337,30-07-2025,Video,East,Desktop,Millennials,Traffic,189103,7134,3.77,15161.93,431,6.04,37.73,165,27,9.64,27832.44
C02338,25-11-2024,Video,Central,Desktop,Gen Z,App Installs,215130,4042,1.88,4991.82,154,3.81,43.9,177,25,6.43,14066.4
C02339,30-01-2024,Search,North,Desktop,Gen Z,Traffic,120014,6048,5.04,10625.37,665,11,31.63,170,18,8.98,43132.62
C02340,28-11-2025,Search,East,CTV,Gen Z,Leads,92891,5490,5.91,9854.69,487,8.87,61.68,118,40,4.12,49297.08
C02341,13-04-2025,Social,Central,CTV,Millennials,Traffic,71090,1767,2.49,1581.66,9,0.51,38.89,248,18,10,949.56
C02342,22-04-2025,Email,West,Tablet,Gen X,App Installs,68903,3401,4.94,1244.5,137,4.03,35.27,190,45,6.12,10516.43
C02343,15-07-2025,Email,South,Mobile,Boomers,Sales,54549,2564,4.7,775.35,155,6.05,64.28,153,32,5.7,13246.57
C02344,08-02-2024,Affiliate,West,Mobile,Gen Z,Traffic,71600,1329,1.86,1068.72,32,2.41,66.3,106,42,7.82,1755.47
C02345,26-08-2025,Email,East,Mobile,Gen Z,Sales,51183,1311,2.56,939.21,66,5.03,28.2,136,40,5.72,3771.9
C02346,15-03-2024,Social,North,Tablet,Gen Z,Traffic,83075,1433,1.72,1970.66,57,3.98,12.89,117,34,6.06,4777.85
C02347,21-11-2025,Display,East,CTV,Gen X,Awareness,238927,2512,1.05,1484.16,68,2.71,51.67,167,35,7.72,7087.84
C02348,23-05-2025,Social,East,Mobile,Millennials,App Installs,77997,1821,2.33,1785.41,45,2.47,26.14,126,44,6.62,4245.53
C02349,20-02-2024,Email,Central,Tablet,Boomers,App Installs,65932,2317,3.51,400.12,262,11.31,62.87,247,20,5.85,16866.26
C02350,23-10-2024,Search,Central,Mobile,Boomers,Leads,134070,6234,4.65,15582.63,443,7.11,48.24,98,39,6.69,25908.88
C02351,23-01-2024,Affiliate,North,Mobile,Gen X,Sales,74032,1913,2.58,1371.85,91,4.76,45.61,165,36,4.32,9184.18
C02352,08-02-2025,Display,South,Tablet,Gen Z,Traffic,140056,19,0.01,20,0,0,64.45,140,43,6.35,468.6
C02353,01-01-2025,Social,Central,Tablet,Gen Z,Traffic,91836,2634,2.87,2499.04,107,4.06,64.16,57,35,9.46,10953.01
C02354,16-11-2024,Video,North,Mobile,Gen X,Awareness,250706,7694,3.07,3694.93,12,0.16,43.81,120,44,7.06,1053.93
C02355,10-01-2025,Video,Central,Mobile,Boomers,Traffic,204959,4242,2.07,5453.46,133,3.14,21.76,54,41,4.27,14787.22
C02356,26-02-2024,Display,North,Mobile,Gen Z,Sales,167456,1396,0.83,1677.44,70,5.01,49.48,69,34,7.96,4543.65
C02357,04-01-2025,Email,South,Tablet,Boomers,Sales,83920,5048,6.02,1244.81,588,11.65,55.13,5,45,4.93,62538.62
C02358,26-12-2024,Display,South,Mobile,Gen Z,Awareness,214878,1546,0.72,624.35,70,4.53,70.29,65,41,8.65,8571.04
C02359,30-07-2025,Social,Central,CTV,Gen Z,App Installs,104639,2793,2.67,4561.92,180,6.44,66.98,141,38,6.51,9933.41
C02360,20-06-2024,Video,North,CTV,Boomers,Traffic,192013,2735,1.42,2663.71,136,4.97,54.41,15,24,7.66,14215.98
C02361,19-02-2025,Video,West,Desktop,Gen Z,Sales,189196,3615,1.91,3732.35,192,5.31,71.76,149,40,7.34,18919.31
C02362,01-11-2024,Search,Central,Tablet,Gen X,Traffic,106960,6149,5.75,12330.97,585,9.51,61.1,5,18,6.95,34138.55
C02363,12-03-2025,Display,West,Mobile,Millennials,Traffic,147769,1745,1.18,1865.3,0,0,72.2,210,35,5.3,88.98
C02364,18-11-2024,Search,Central,Mobile,Millennials,Sales,127442,6766,5.31,5166.14,63,0.93,74.03,105,39,3.84,7575.3
C02365,22-01-2024,Affiliate,Central,Mobile,Gen Z,Traffic,69771,1585,2.27,1915.88,70,4.42,81.23,144,30,7.54,8915.5
C02366,12-02-2024,Search,North,Mobile,Millennials,Sales,125337,6156,4.91,12969.1,703,11.42,46.65,270,35,8.77,53690.32
C02367,17-05-2024,Social,East,Mobile,Gen X,Leads,71928,394,0.55,239.35,15,3.81,43.98,265,33,8.16,1792.99
C02368,26-03-2025,Email,South,Tablet,Millennials,App Installs,54355,879,1.62,324.49,59,6.71,70.57,242,23,7.62,4047.86
C02369,24-09-2025,Video,West,Mobile,Gen Z,Awareness,215034,6892,3.21,11862.7,482,6.99,50.49,121,49,9.01,15789.1
C02370,23-05-2025,Display,Central,Desktop,Boomers,Leads,187324,678,0.36,237.87,0,0,48.23,155,28,6.17,0
C02371,08-11-2025,Social,West,Tablet,Gen X,App Installs,106544,1891,1.77,1888.58,103,5.45,55.3,174,49,6.51,6702.44
C02372,19-02-2025,Display,South,Tablet,Gen X,App Installs,153732,1706,1.11,810.76,58,3.4,57.24,147,40,7.76,5024.32
C02373,04-01-2024,Email,North,Mobile,Gen X,Sales,60366,3028,5.02,871.54,123,4.06,41.38,103,24,8.11,9944.74
C02374,20-10-2024,Affiliate,Central,CTV,Gen X,Awareness,100915,2874,2.85,2547.73,164,5.71,63.8,140,18,8.8,11644.78
C02375,20-07-2024,Social,South,Desktop,Gen X,App Installs,91249,1692,1.85,1935.19,62,3.66,53.62,158,25,6.59,6300.62
C02376,22-01-2024,Social,North,Tablet,Millennials,Awareness,79372,1804,2.27,2577.17,44,2.44,45.7,130,30,6.08,3141
C02377,31-08-2024,Social,West,CTV,Gen Z,Awareness,104034,2868,2.76,6439.09,0,0,68.35,72,47,7.16,0
C02378,13-03-2024,Video,North,Tablet,Gen X,App Installs,283433,9616,3.39,11862.83,394,4.1,51.71,110,46,5.75,18221.63
C02379,15-12-2025,Video,East,Mobile,Gen Z,Leads,157385,5236,3.33,8163.45,382,7.3,53,167,19,6.78,12045.67
C02380,21-12-2025,Email,West,CTV,Gen Z,Sales,66631,2171,3.26,982.83,148,6.82,53.6,149,37,7.68,17582.65
C02381,29-11-2024,Video,West,Mobile,Millennials,Traffic,248546,6626,2.67,16755.08,292,4.41,62.32,147,54,5.42,22469.24
C02382,29-06-2025,Video,South,CTV,Gen Z,Leads,184708,4836,2.62,5982.96,236,4.88,48.93,193,47,7.64,17218.09
C02383,25-05-2025,Search,Central,Tablet,Gen Z,App Installs,169914,6471,3.81,11680.75,248,3.83,51.69,150,29,9.01,15441.18
C02384,29-06-2024,Display,East,Desktop,Gen Z,Leads,201663,2558,1.27,595.78,82,3.21,53.32,130,45,7.77,5055.91
C02385,08-12-2025,Affiliate,Central,CTV,Boomers,Awareness,66811,717,1.07,670.34,33,4.6,51.28,154,38,7.66,1355.61
C02386,16-01-2024,Search,Central,CTV,Gen X,App Installs,139798,6668,4.77,7648.85,491,7.36,81.49,275,36,5.62,57918.9
C02387,08-05-2025,Video,West,Tablet,Millennials,Sales,179738,3099,1.72,7118.24,86,2.78,38.04,102,26,8.84,8692.82
C02388,15-08-2024,Video,South,Desktop,Gen Z,Leads,99179,2305,2.32,4460.16,63,2.73,18.55,140,41,6.96,7764.48
C02389,28-03-2025,Affiliate,East,Mobile,Millennials,App Installs,127656,2354,1.84,1496.45,114,4.84,82.1,165,36,7.73,7863.92
C02390,25-04-2024,Display,East,CTV,Gen Z,App Installs,268783,726,0.27,522.49,17,2.34,61.67,189,40,8.56,2618.11
C02391,22-06-2025,Display,East,Tablet,Gen X,App Installs,97994,1312,1.34,949.95,0,0,60.33,134,30,6.93,781.32
C02392,05-06-2024,Search,North,Tablet,Gen X,Leads,98660,3253,3.3,1778.08,76,2.34,54.78,155,25,7.65,6760.08
C02393,15-11-2024,Social,West,CTV,Gen Z,Sales,122994,3120,2.54,2905.28,70,2.24,66.02,152,38,8.18,11771.49
C02394,19-10-2024,Search,West,Mobile,Gen X,Sales,134808,5940,4.41,9571.92,393,6.62,63.87,199,33,7.78,50859.44
C02395,13-08-2024,Affiliate,Central,Desktop,Boomers,Awareness,120536,2895,2.4,2344.06,162,5.6,,72,32,8.85,10972.5
C02396,02-07-2025,Email,North,Tablet,Gen X,Awareness,54501,1952,3.58,542.59,147,7.53,43.66,75,32,5.89,17936.2
C02397,28-07-2024,Video,South,Tablet,Gen X,Leads,278479,6465,2.32,14455.64,159,2.46,72.87,140,45,10,4126.22
C02398,04-10-2025,Video,South,Desktop,Millennials,Traffic,162997,4429,2.72,3520.8,278,6.28,46.81,185,34,6.28,27894.7
C02399,21-09-2024,Email,North,Desktop,Gen Z,Awareness,35849,1538,4.29,328.58,69,4.49,58.32,130,36,8.39,3027.73
C02400,04-10-2024,Social,Central,CTV,Gen X,Awareness,7745019,414758,5.36,332429.17,24927,6.01,60.26,51,36,4.28,2417355.96
C02401,16-06-2025,Email,South,Mobile,Gen X,Leads,91818,3703,4.03,1917.05,232,6.27,54.85,137,28,,10913.67
C02402,11-09-2024,Search,East,Mobile,Millennials,Leads,113969,6266,5.5,20380.2,399,6.37,50.34,221,41,6.59,53764.19
C02403,28-12-2024,Search,North,CTV,Gen Z,App Installs,85422,3416,4,9986.72,170,4.98,50.3,84,34,4.4,6794.22
C02404,16-02-2025,Search,South,Desktop,Gen X,App Installs,100510,4639,4.62,13239.18,86,1.85,80.28,109,24,6.14,4957.09
C02405,28-07-2024,Display,West,Mobile,Boomers,Leads,135209,1917,1.42,2803.62,98,5.11,42.83,81,40,7.17,7376.44
C02406,23-02-2024,Social,North,Tablet,Gen X,Leads,71715,,1.93,1830.19,50,3.61,51.74,81,31,6.43,4238.1
C02407,27-06-2024,Video,East,CTV,Gen X,App Installs,219160,7560,3.45,8765.3,559,7.39,32.01,101,38,7.99,19615.13
C02408,10-08-2025,Search,South,Tablet,Gen Z,Leads,173956,9768,5.62,11498.55,690,7.06,53.03,214,22,8.75,79027.63
C02409,28-11-2025,Social,Central,Mobile,Gen Z,App Installs,98097,2515,2.56,3203.46,,6.4,35.58,222,43,7.36,13382.82
C02410,14-03-2024,Social,East,Tablet,Millennials,Sales,107438,3408,3.17,4594.48,171,5.02,52.5,89,29,9.23,15271.74
C02411,10-04-2025,Email,North,Desktop,Boomers,Awareness,63332,3531,5.58,2108.39,302,8.55,52.38,163,25,4.67,20500.85
C02412,06-04-2024,Search,South,CTV,Gen Z,App Installs,133425,7588,5.69,13852.63,376,4.96,43.93,128,24,7.34,13132.69
C02413,21-11-2024,Search,Central,CTV,Boomers,Leads,103846,2918,2.81,6562.68,31,1.06,59.66,50,24,8.43,1399.59
C02414,18-02-2024,Display,South,Tablet,Millennials,Leads,178856,2030,1.13,1203.56,65,3.2,48.15,177,30,6.6,4210.12
C02415,09-12-2024,Social,East,Desktop,Boomers,Leads,89967,,2.41,3505.06,91,4.2,53.85,125,43,5.36,6400
C02416,14-05-2024,Affiliate,North,Desktop,Boomers,Sales,49013,1115,2.27,1108.02,11,0.99,71.67,197,22,7.11,371.79
C02417,15-04-2024,Display,North,Tablet,Gen Z,Leads,266417,2710,1.02,2577.34,0,0,54.54,126,32,8.38,0
C02418,15-07-2025,Affiliate,West,Desktop,Boomers,Sales,77918,2745,3.52,2884.42,0,0,51.62,202,30,6.48,0
C02419,23-05-2025,Social,Central,Desktop,Millennials,Sales,105886,1316,1.24,1405.07,56,4.26,72.67,39,18,5.76,3347.69
C02420,23-07-2025,Affiliate,Central,Desktop,Gen X,Leads,71240,863,1.21,770.34,3,0.35,5.75,89,35,8.07,0
C02421,20-06-2025,Display,East,Mobile,Gen Z,Sales,187966,1452,0.77,1288.31,67,4.61,38.99,223,27,6.53,6296.87
C02422,13-03-2024,Video,Central,Desktop,Boomers,Traffic,223425,4575,2.05,,0,0,73.13,200,31,,241.71
C02423,21-09-2024,Social,West,Mobile,Millennials,Awareness,92499,894,0.97,797.48,26,2.91,74.46,145,39,5.74,1166.34
C02424,24-05-2025,Video,East,CTV,Gen Z,Traffic,220981,,2.8,11095.1,394,6.38,47.76,273,41,5.81,17136.41
C02425,13-03-2025,Search,West,Mobile,Millennials,Awareness,139479,5635,4.04,14440.27,139,2.47,73.82,147,35,6.6,15908.38
C02426,10-08-2025,Social,Central,CTV,Boomers,Leads,114871,3236,2.82,2838.32,133,4.11,56.6,38,42,4.48,11994.12
C02427,02-02-2025,Social,West,Desktop,Gen X,Awareness,70508,1006,1.43,1092.99,63,6.26,31.76,163,26,6.82,7432.63
C02428,15-11-2024,Display,East,Mobile,Gen Z,Awareness,182440,3354,1.84,527.94,79,2.36,58.41,100,31,,10428.75
C02429,10-12-2025,Affiliate,East,CTV,Boomers,Sales,136433,3593,2.63,2427.9,165,4.59,60.6,231,41,4.71,8756.18
C02430,15-02-2024,Affiliate,West,Tablet,Boomers,Traffic,110051,1569,1.43,1211.44,78,4.97,65.17,161,37,8.61,7038.23
C02431,10-04-2024,Affiliate,South,Mobile,Millennials,Awareness,86483,1154,1.33,1341.8,28,2.43,55.71,97,36,6.96,2982.7
C02432,07-09-2025,Email,Central,Tablet,Boomers,Sales,77523,3370,4.35,1430.66,273,8.1,59.63,155,27,6.58,7949.02
C02433,14-02-2025,Display,West,Desktop,Gen X,Awareness,169650,860,0.51,357.04,27,3.14,19.79,251,21,8.31,1870.37
C02434,24-05-2024,Social,East,CTV,Gen X,Awareness,113430,2936,2.59,3477.04,186,6.34,49.42,158,18,6.85,8358.93
C02435,02-10-2024,Email,Central,CTV,Gen X,Leads,89505,2064,2.31,705.37,159,7.7,46.99,40,26,3.65,18096.29
C02436,27-09-2025,Video,East,Desktop,Millennials,Awareness,150713,5951,3.95,5922.59,128,2.15,63.49,160,39,6.26,8982.43
C02437,07-05-2024,Affiliate,South,CTV,Gen X,App Installs,76837,1395,1.82,1638.8,0,0,28.96,225,42,6.81,0
C02438,16-05-2025,Email,East,Mobile,Gen X,Leads,32641,1109,3.4,748.99,71,6.4,,189,18,9.27,7790.82
C02439,13-03-2024,Social,North,Tablet,Gen X,Sales,106208,3263,3.07,3679.15,207,6.34,48.5,197,35,5.94,22229.88
C02440,25-07-2025,Video,South,Desktop,Gen X,Leads,267838,8833,3.3,9826.02,611,6.92,45.17,50,37,7.34,34231.36
C02441,12-11-2024,Email,North,Desktop,Gen X,Traffic,56642,2133,3.77,1218.59,117,5.49,68.47,146,36,6.13,9944.36
C02442,30-05-2025,Search,South,Desktop,Gen Z,App Installs,131660,4115,3.13,6862.33,304,7.39,49.41,131,33,9.11,22785.5
C02443,17-11-2025,Search,Central,Desktop,Gen Z,Sales,111344,4131,3.71,3583.83,381,9.22,52.28,81,32,4.44,26449.62
C02444,19-06-2024,Search,East,Desktop,Gen X,App Installs,96327,6068,6.3,14283.51,229,3.77,56.92,214,28,7.26,17961.87
C02445,18-05-2025,Video,West,Desktop,Boomers,Leads,164592,3860,2.35,6789.43,177,4.59,83.49,228,55,9.6,18127.18
C02446,28-03-2025,Search,North,CTV,Boomers,Sales,76722,3790,4.94,2901.47,224,5.91,57.71,223,37,5.73,20154.96
